district_name,block_name,gp_name,village_name,village_code,village_latitude,village_longitude,total_hhd,TOT_P,TOT_M,TOT_F,P_SC,P_ST,P_LIT,P_ILL,TOT_WORK_P,MAINWORK_P,MARGWORK_P,total_hhd_having_piped_water_connection,total_no_of_community_toilets_constructed,availability_of_phc,availability_of_chc,distance_of_phc,distance_of_chc,total_no_of_schools_primary_sections,total_no_of_schools_middle_sections,availability_of_high_school,availability_of_ssc_school,is_village_connected_to_all_weather_road,distance_of_all_weather_road,availability_of_internal_pucca_road,availablility_hours_of_domestic_electricity,is_broadband_available,no_of_shgs_under_nrlm,total_hhd_mobilized_into_shg,total_no_of_shg_promoted,total_shg_members_engaged_in_income_generation_activities,availability_of_cottage_small_scale_units,total_hhd_engaged_cottage_small_scale_units,piped_water_pct,toilet_per_100hh,sanitation_deficit_raw,sanitation_deficit,has_health_fac,min_health_distance,health_deficit_raw,health_deficit,total_schools,schools_per_1000,education_deficit_raw,education_deficit,service_deficit_index,road_deficit_raw,road_deficit,digital_deficit_raw,digital_deficit,electricity_deficit_raw,electricity_deficit,score_piped_water,score_toilets,score_sanitation,theme_water_sanitation_score,score_phc_avail,score_chc_avail,score_health_distance,score_health_deficit,theme_health_score,score_schools_per_1000,score_high_school_avail,score_ssc_school_avail,score_education_deficit,theme_education_score,score_all_weather_connectivity,score_all_weather_distance,score_internal_pucca_road,score_road_deficit,theme_roads_score,score_electricity_hours,score_broadband,score_digital_deficit,score_electricity_deficit,theme_digital_electricity_score,shg_coverage_pct,iga_members_pct,cottage_units_coverage_pct,score_shg_coverage,score_iga_members,score_cottage_units,score_cottage_avail,theme_livelihood_score,score_service_deficit,theme_service_score,pdi_village,pdi_grade
CHAMPAWAT,CHAMPAWAT,CHANDANI,Anandpur,54455,28.920083,79.959912,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,2,3,4,0,0,2,2,2,2,2,4,1,7,60,7,123,2,0,0.0,0.0,1.0,1.0,1,3.0,0.3,0.5,4,0.0,1.0,1.0,0.8,-0.4399999999999999,0.1538461538461539,0,1.0,0.25,0.25,0.0,0.0,99.0,33.0,100.0,100.0,50.0,99.5,87.375,0.0,100.0,100.0,99.0,74.75,100.0,60.0,100.0,99.84615384615384,89.96153846153845,75.0,100.0,99.0,99.75,93.4375,74.07407407407408,,0.0,74.07407407407408,,0.0,100.0,58.02469135802469,99.2,99.2,68.69901993387678,B
CHAMPAWAT,CHAMPAWAT,CHANDANI,Kutuwa Patti,54456,28.920184,79.959893,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,2,5,5,0,0,2,2,2,5,3,5,2,0,0,0,0,2,0,0.0,0.0,1.0,1.0,1,5.0,0.6,1.0,4,0.0,1.0,1.0,1.0,-0.1999999999999999,0.6153846153846155,-1,0.0,0.0,0.0,0.0,0.0,99.0,33.0,100.0,100.0,0.0,99.0,74.75,0.0,100.0,100.0,99.0,74.75,100.0,0.0,100.0,99.38461538461539,74.84615384615384,100.0,100.0,100.0,100.0,100.0,,,,,,,100.0,100.0,99.0,99.0,71.8871010311072,B
CHAMPAWAT,CHAMPAWAT,DANDA BISHT,Danda Bisht,53813,29.34362,80.073368,126,383.0,194.0,189.0,16.0,0.0,304.0,79.0,182.0,166.0,16.0,126,0,2,2,3,3,0,0,2,2,1,0,1,4,1,5,35,5,2,2,0,100.0,0.0,0.0,0.0,1,3.0,0.3,0.5,4,10.443864229765014,0.9973890339425588,0.9973890339425588,0.4992167101827676,0.0,1.0,0,1.0,0.25,0.25,100.0,0.0,100.0,66.66666666666667,100.0,100.0,50.0,99.5,87.375,0.26109660574412535,100.0,100.0,99.00261096605745,74.81592689295039,100.0,100.0,100.0,99.0,99.75,75.0,100.0,99.0,99.75,93.4375,27.77777777777778,0.5221932114882507,0.0,27.77777777777778,1.566579634464752,0.0,100.0,32.33608935306063,99.50078328981724,99.50078328981724,71.29656396806055,B
CHAMPAWAT,CHAMPAWAT,DANDA BISHT,Kulathi,53814,29.33145,80.081605,40,202.0,102.0,100.0,16.0,0.0,157.0,45.0,53.0,38.0,15.0,40,0,2,2,3,3,2,1,2,2,1,0,1,4,2,0,0,0,0,2,0,100.0,0.0,0.0,0.0,1,3.0,0.3,0.5,7,34.65346534653466,0.9913366336633664,0.9913366336633664,0.4974009900990099,0.0,1.0,-1,0.0,0.25,0.25,100.0,0.0,100.0,66.66666666666667,100.0,100.0,50.0,99.5,87.375,0.8663366336633664,100.0,100.0,99.00866336633663,74.96875,100.0,100.0,100.0,99.0,99.75,75.0,100.0,100.0,99.75,93.6875,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25.0,99.50259900990099,99.50259900990099,68.35733566954444,B
CHAMPAWAT,CHAMPAWAT,DEVIPUR,Devipur,54458,29.076237,80.104936,360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2,2,4,5,1,0,2,2,1,0,2,4,1,25,140,25,10,2,0,0.0,0.2777777777777778,1.0,1.0,1,4.0,0.4499999999999999,0.75,5,0.0,1.0,1.0,0.9000000000000001,0.0,1.0,0,1.0,0.25,0.25,0.0,0.2777777777777778,99.0,33.09259259259259,100.0,100.0,25.0,99.25,81.0625,0.0,100.0,100.0,99.0,74.75,100.0,100.0,100.0,99.0,99.75,75.0,100.0,99.0,99.75,93.4375,38.888888888888886,,0.0,38.888888888888886,,0.0,100.0,46.2962962962963,99.1,99.1,66.50542263793612,B
CHAMPAWAT,CHAMPAWAT,KAANDA,Dola,53894,29.331462,80.081598,2,151.0,70.0,81.0,0.0,0.0,96.0,55.0,63.0,45.0,18.0,1,0,2,2,4,5,0,0,2,2,2,4,2,4,1,0,0,0,0,2,0,50.0,0.0,0.5,0.5,1,4.0,0.4499999999999999,0.75,4,26.490066225165563,0.9933774834437086,0.9933774834437086,0.7480132450331126,-0.2799999999999999,0.4615384615384617,0,1.0,0.25,0.25,50.0,0.0,99.5,49.833333333333336,100.0,100.0,25.0,99.25,81.0625,0.6622516556291391,100.0,100.0,99.00662251655629,74.91721854304635,100.0,20.0,100.0,99.53846153846153,79.88461538461539,75.0,100.0,99.0,99.75,93.4375,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25.0,99.2519867549669,99.2519867549669,61.940445396347144,B
CHAMPAWAT,CHAMPAWAT,KAANDA,Kanda,53897,29.331463,80.081594,34,261.0,143.0,118.0,0.0,0.0,168.0,93.0,152.0,147.0,5.0,28,0,2,2,3,5,1,0,2,2,1,0,1,4,1,1,7,1,3,2,0,82.35294117647058,0.0,0.1764705882352941,0.1764705882352941,1,3.0,0.3,0.5,5,19.15708812260536,0.9952107279693486,0.9952107279693486,0.5515043948613928,0.0,1.0,0,1.0,0.25,0.25,82.35294117647058,0.0,99.82352941176471,60.72549019607843,100.0,100.0,50.0,99.5,87.375,0.478927203065134,100.0,100.0,99.00478927203065,74.87092911877394,100.0,100.0,100.0,99.0,99.75,75.0,100.0,99.0,99.75,93.4375,20.58823529411765,1.1494252873563218,0.0,20.58823529411765,3.4482758620689653,0.0,100.0,31.00912778904665,99.4484956051386,99.4484956051386,69.71600905239217,B
CHAMPAWAT,CHAMPAWAT,BASTIYA GOOTH,Bastiya Goonth,53864,29.331461,80.081592,90,320.0,151.0,169.0,0.0,0.0,192.0,128.0,122.0,113.0,9.0,71,0,2,2,5,5,1,0,2,2,1,0,1,4,1,5,32,5,5,2,0,78.88888888888889,0.0,0.2111111111111111,0.2111111111111111,1,5.0,0.6,1.0,5,15.625,0.99609375,0.99609375,0.7621614583333334,0.0,1.0,0,1.0,0.25,0.25,78.88888888888889,0.0,99.78888888888889,59.55925925925926,100.0,100.0,0.0,99.0,74.75,0.390625,100.0,100.0,99.00390625,74.8486328125,100.0,100.0,100.0,99.0,99.75,75.0,100.0,99.0,99.75,93.4375,35.55555555555556,1.5625,0.0,35.55555555555556,4.6875,0.0,100.0,35.060763888888886,99.23783854166666,99.23783854166666,69.10348883354132,B
CHAMPAWAT,CHAMPAWAT,BASTIYA GOOTH,Majhera,53870,29.331465,80.081591,11,61.0,30.0,31.0,8.0,0.0,33.0,28.0,24.0,21.0,3.0,7,1,2,2,5,5,1,0,2,2,1,0,1,4,1,1,7,1,2,2,0,63.63636363636363,9.090909090909092,0.3636363636363636,0.3636363636363636,1,5.0,0.6,1.0,5,81.96721311475409,0.9795081967213116,0.9795081967213116,0.8029433681073026,0.0,1.0,0,1.0,0.25,0.25,63.63636363636363,9.090909090909092,99.63636363636364,57.45454545454546,100.0,100.0,0.0,99.0,74.75,2.0491803278688523,100.0,100.0,99.02049180327869,75.26741803278688,100.0,100.0,100.0,99.0,99.75,75.0,100.0,99.0,99.75,93.4375,63.63636363636363,3.278688524590164,0.0,63.63636363636363,9.836065573770492,0.0,100.0,43.36810730253353,99.19705663189269,99.19705663189269,71.234634219489,B
CHAMPAWAT,CHAMPAWAT,MANCH,Manch,53916,29.335686,80.092602,47,194.0,104.0,90.0,0.0,0.0,129.0,65.0,55.0,31.0,24.0,47,0,1,1,0,0,1,0,1,1,1,0,2,4,2,0,0,0,0,2,0,100.0,0.0,0.0,0.0,1,5.0,0.6,1.0,3,15.463917525773196,0.9961340206185568,0.9961340206185568,0.698840206185567,0.0,1.0,-1,0.0,0.25,0.25,100.0,0.0,100.0,66.66666666666667,100.0,100.0,0.0,99.0,74.75,0.38659793814432986,100.0,100.0,99.00386597938144,74.84761597938144,100.0,100.0,100.0,99.0,99.75,75.0,100.0,100.0,99.75,93.6875,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25.0,99.30115979381443,99.30115979381443,66.58433686822329,B
CHAMPAWAT,CHAMPAWAT,MANCH,Gawani,53922,29.33537,80.092678,9,49.0,24.0,25.0,0.0,0.0,29.0,20.0,11.0,0.0,11.0,9,0,2,2,3,3,0,0,2,2,2,3,3,4,2,0,0,0,0,2,0,100.0,0.0,0.0,0.0,1,3.0,0.3,0.5,4,81.63265306122449,0.979591836734694,0.979591836734694,0.4938775510204081,-0.36,0.3076923076923077,-1,0.0,0.25,0.25,100.0,0.0,100.0,66.66666666666667,100.0,100.0,50.0,99.5,87.375,2.0408163265306123,100.0,100.0,99.0204081632653,75.26530612244898,100.0,40.0,100.0,99.6923076923077,84.92307692307692,75.0,100.0,100.0,99.75,93.6875,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25.0,99.5061224489796,99.5061224489796,66.59214798799812,B
CHAMPAWAT,CHAMPAWAT,MANCH,Sutola,53924,29.335332,80.092678,9,39.0,19.0,20.0,0.0,0.0,24.0,15.0,21.0,1.0,20.0,9,0,2,2,4,4,1,0,2,2,2,4,3,4,2,0,0,0,0,2,0,100.0,0.0,0.0,0.0,1,4.0,0.4499999999999999,0.75,5,128.2051282051282,0.967948717948718,0.967948717948718,0.5903846153846154,-0.2799999999999999,0.4615384615384617,-1,0.0,0.25,0.25,100.0,0.0,100.0,66.66666666666667,100.0,100.0,25.0,99.25,81.0625,3.2051282051282053,100.0,100.0,99.03205128205128,75.55929487179488,100.0,20.0,100.0,99.53846153846153,79.88461538461539,75.0,100.0,100.0,99.75,93.6875,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25.0,99.40961538461538,99.40961538461538,65.14037279743046,B
CHAMPAWAT,CHAMPAWAT,MANCH,Mankanda,53925,29.335315,80.092655,32,174.0,83.0,91.0,44.0,0.0,80.0,94.0,81.0,3.0,78.0,32,0,2,2,5,5,1,0,2,2,2,5,3,4,2,0,0,0,0,2,0,100.0,0.0,0.0,0.0,1,5.0,0.6,1.0,5,28.735632183908045,0.992816091954023,0.992816091954023,0.6978448275862069,-0.1999999999999999,0.6153846153846155,-1,0.0,0.25,0.25,100.0,0.0,100.0,66.66666666666667,100.0,100.0,0.0,99.0,74.75,0.7183908045977012,100.0,100.0,99.00718390804597,74.93139367816092,100.0,0.0,100.0,99.38461538461539,74.84615384615384,75.0,100.0,100.0,99.75,93.6875,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25.0,99.30215517241379,99.30215517241379,63.48373681358103,B
CHAMPAWAT,CHAMPAWAT,VICHAI,Mochai/ Vichai,54445,29.06395,80.103788,443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155,0,2,2,3,3,1,1,1,1,1,0,1,4,1,5,30,5,1,2,0,34.988713318284425,0.0,0.6501128668171557,0.6501128668171557,1,3.0,0.3,0.5,4,0.0,1.0,1.0,0.6950338600451467,0.0,1.0,0,1.0,0.25,0.25,34.988713318284425,0.0,99.34988713318285,44.779533483822426,100.0,100.0,50.0,99.5,87.375,0.0,100.0,100.0,99.0,74.75,100.0,100.0,100.0,99.0,99.75,75.0,100.0,99.0,99.75,93.4375,6.772009029345372,,0.0,6.772009029345372,,0.0,100.0,35.59066967644846,99.30496613995486,99.30496613995486,67.78621281912476,B
CHAMPAWAT,CHAMPAWAT,SILANG TAK,Silang Tak,53847,29.331527,80.081978,72,342.0,178.0,164.0,41.0,0.0,221.0,121.0,84.0,14.0,70.0,72,0,2,2,4,4,0,0,2,2,1,0,2,4,1,7,20,0,47,2,0,100.0,0.0,0.0,0.0,1,4.0,0.4499999999999999,0.75,4,11.695906432748536,0.9970760233918128,0.9970760233918128,0.5991228070175438,0.0,1.0,0,1.0,0.25,0.25,100.0,0.0,100.0,66.66666666666667,100.0,100.0,25.0,99.25,81.0625,0.2923976608187134,100.0,100.0,99.00292397660819,74.82383040935673,100.0,100.0,100.0,99.0,99.75,75.0,100.0,99.0,99.75,93.4375,27.77777777777778,13.742690058479532,0.0,27.77777777777778,41.22807017543859,0.0,100.0,42.251461988304094,99.40087719298245,99.40087719298245,73.62196777462239,B
CHAMPAWAT,CHAMPAWAT,SILANG TAK,Nagar Gaon,53848,29.341192,80.081345,87,143.0,71.0,72.0,47.0,0.0,107.0,36.0,32.0,5.0,27.0,80,0,2,2,4,4,0,0,2,2,1,0,1,4,1,2,10,0,0,2,0,91.95402298850574,0.0,0.0804597701149425,0.0804597701149425,1,4.0,0.4499999999999999,0.75,4,27.972027972027973,0.993006993006993,0.993006993006993,0.6220400289365807,0.0,1.0,0,1.0,0.25,0.25,91.95402298850576,0.0,99.91954022988506,63.957854406130274,100.0,100.0,25.0,99.25,81.0625,0.6993006993006993,100.0,100.0,99.00699300699301,74.92657342657343,100.0,100.0,100.0,99.0,99.75,75.0,100.0,99.0,99.75,93.4375,11.494252873563218,0.0,0.0,11.49425287356322,0.0,0.0,100.0,27.873563218390807,99.37795997106342,99.37795997106342,68.23325027851689,B
CHAMPAWAT,LOHAGHAT,BAGOTI,Bagauti,54341,29.330789,80.088984,133,446.0,218.0,228.0,97.0,0.0,286.0,160.0,261.0,160.0,101.0,90,0,2,2,5,5,1,0,1,2,1,0,3,3,2,4,25,4,25,2,0,67.66917293233082,0.0,0.3233082706766917,0.3233082706766917,1,5.0,0.6,1.0,4,8.968609865470851,0.9977578475336324,0.9977578475336324,0.7963198354630973,0.0,1.0,-1,0.0,0.5,0.5,67.66917293233082,0.0,99.67669172932331,55.78195488721804,100.0,100.0,0.0,99.0,74.75,0.22421524663677128,100.0,100.0,99.00224215246637,74.80661434977578,100.0,100.0,100.0,99.0,99.75,50.0,100.0,100.0,99.5,87.375,18.796992481203006,5.605381165919282,0.0,18.796992481203006,16.816143497757846,0.0,100.0,33.903283994740214,99.2036801645369,99.2036801645369,67.20957222734269,B
CHAMPAWAT,LOHAGHAT,BAGOTI,Simlack,54342,29.33086,80.088787,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,2,5,5,0,0,2,2,2,2,3,5,2,0,0,0,0,2,0,0.0,0.0,1.0,1.0,1,5.0,0.6,1.0,4,0.0,1.0,1.0,1.0,-0.4399999999999999,0.1538461538461539,-1,0.0,0.0,0.0,0.0,0.0,99.0,33.0,100.0,100.0,0.0,99.0,74.75,0.0,100.0,100.0,99.0,74.75,100.0,60.0,100.0,99.84615384615384,89.96153846153845,100.0,100.0,100.0,100.0,100.0,,,,,,,100.0,100.0,99.0,99.0,74.12514136441177,B
CHAMPAWAT,LOHAGHAT,BAGOTI,Jamarsawn,54343,29.33084,80.088815,63,189.0,79.0,110.0,12.0,0.0,91.0,98.0,90.0,79.0,11.0,45,0,2,2,5,5,1,0,2,2,1,0,3,3,2,2,14,2,2,2,0,71.42857142857143,0.0,0.2857142857142857,0.2857142857142857,1,5.0,0.6,1.0,5,26.45502645502645,0.9933862433862434,0.9933862433862434,0.7837301587301587,0.0,1.0,-1,0.0,0.5,0.5,71.42857142857143,0.0,99.71428571428571,57.047619047619044,100.0,100.0,0.0,99.0,74.75,0.6613756613756613,100.0,100.0,99.00661375661376,74.91699735449735,100.0,100.0,100.0,99.0,99.75,50.0,100.0,100.0,99.5,87.375,22.22222222222222,1.0582010582010581,0.0,22.22222222222222,3.174603174603174,0.0,100.0,31.349206349206348,99.21626984126983,99.21626984126983,66.60282050269853,B
CHAMPAWAT,LOHAGHAT,BALAI,Balai,54294,29.404487,80.084662,53,430.0,202.0,228.0,0.0,0.0,322.0,108.0,16.0,12.0,4.0,52,0,2,2,3,3,1,0,2,2,2,3,3,4,2,6,48,0,0,2,0,98.1132075471698,0.0,0.0188679245283018,0.0188679245283018,1,3.0,0.3,0.5,5,11.627906976744184,0.997093023255814,0.997093023255814,0.5047882843352347,-0.36,0.3076923076923077,-1,0.0,0.25,0.25,98.1132075471698,0.0,99.98113207547169,66.0314465408805,100.0,100.0,50.0,99.5,87.375,0.2906976744186046,100.0,100.0,99.00290697674419,74.8234011627907,100.0,40.0,100.0,99.6923076923077,84.92307692307692,75.0,100.0,100.0,99.75,93.6875,90.56603773584905,0.0,0.0,90.56603773584906,0.0,0.0,100.0,47.64150943396227,99.49521171566477,99.49521171566477,73.95679035299808,B
CHAMPAWAT,LOHAGHAT,BANDELA DEK,Bantari,54230,29.399115,80.086143,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,2,3,3,0,0,2,2,2,2,3,5,2,0,0,0,0,2,0,0.0,0.0,1.0,1.0,1,3.0,0.3,0.5,4,0.0,1.0,1.0,0.8,-0.4399999999999999,0.1538461538461539,-1,0.0,0.0,0.0,0.0,0.0,99.0,33.0,100.0,100.0,50.0,99.5,87.375,0.0,100.0,100.0,99.0,74.75,100.0,60.0,100.0,99.84615384615384,89.96153846153845,100.0,100.0,100.0,100.0,100.0,0.0,,0.0,0.0,,0.0,100.0,33.333333333333336,99.2,99.2,63.349227615737135,B
CHAMPAWAT,LOHAGHAT,BANDELA DEK,Potri Dhek,54238,29.401296,80.086492,11,98.0,40.0,58.0,27.0,0.0,67.0,31.0,42.0,19.0,23.0,4,1,2,2,2,2,1,0,2,2,1,0,2,4,2,0,0,0,0,2,0,36.36363636363637,9.090909090909092,0.6363636363636364,0.6363636363636364,1,2.0,0.15,0.25,5,51.02040816326531,0.9872448979591836,0.9872448979591836,0.587082560296846,0.0,1.0,-1,0.0,0.25,0.25,36.36363636363637,9.090909090909092,99.36363636363636,48.27272727272727,100.0,100.0,75.0,99.75,93.6875,1.2755102040816328,100.0,100.0,99.01275510204081,75.0720663265306,100.0,100.0,100.0,99.0,99.75,75.0,100.0,100.0,99.75,93.6875,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25.0,99.41291743970315,99.41291743970315,65.54899989036159,B
CHAMPAWAT,LOHAGHAT,BANDELA DEK,Malla Dhek,54244,29.401771,80.081385,38,60.0,29.0,31.0,35.0,0.0,42.0,18.0,29.0,11.0,18.0,3,1,2,2,2,2,1,0,2,2,1,0,2,4,2,0,0,0,0,2,0,7.894736842105263,2.631578947368421,0.9210526315789472,0.9210526315789472,1,2.0,0.15,0.25,5,83.33333333333333,0.9791666666666666,0.9791666666666666,0.6700657894736841,0.0,1.0,-1,0.0,0.25,0.25,7.894736842105263,2.631578947368421,99.07894736842105,36.53508771929825,100.0,100.0,75.0,99.75,93.6875,2.083333333333333,100.0,100.0,99.02083333333333,75.27604166666666,100.0,100.0,100.0,99.0,99.75,75.0,100.0,100.0,99.75,93.6875,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25.0,99.32993421052632,99.32993421052632,62.6032947492717,B
CHAMPAWAT,LOHAGHAT,BANDELA DEK,Bandela Dhek,54245,29.399115,80.086143,60,351.0,171.0,180.0,11.0,0.0,241.0,110.0,91.0,91.0,0.0,10,1,2,2,2,2,0,0,2,2,1,0,2,4,2,2,16,2,16,2,0,16.666666666666664,1.6666666666666667,0.8333333333333334,0.8333333333333334,1,2.0,0.15,0.25,4,11.396011396011396,0.9971509971509972,0.9971509971509972,0.6491452991452992,0.0,1.0,-1,0.0,0.25,0.25,16.666666666666664,1.666666666666667,99.16666666666667,39.166666666666664,100.0,100.0,75.0,99.75,93.6875,0.28490028490028485,100.0,100.0,99.002849002849,74.82193732193733,100.0,100.0,100.0,99.0,99.75,75.0,100.0,100.0,99.75,93.6875,26.666666666666668,4.5584045584045585,0.0,26.66666666666667,13.675213675213675,0.0,100.0,35.085470085470085,99.3508547008547,99.3508547008547,66.9460325307315,B
CHAMPAWAT,LOHAGHAT,BANDELA DEK,Chaura Dhek,54246,29.401784,80.081369,21,123.0,66.0,57.0,19.0,0.0,87.0,36.0,57.0,28.0,29.0,4,1,2,2,2,2,0,0,2,1,1,0,2,4,2,4,18,2,21,2,0,19.047619047619047,4.761904761904762,0.8095238095238095,0.8095238095238095,1,2.0,0.15,0.25,3,24.390243902439025,0.9939024390243902,0.9939024390243902,0.64102787456446,0.0,1.0,-1,0.0,0.25,0.25,19.047619047619047,4.761904761904762,99.19047619047619,41.0,100.0,100.0,75.0,99.75,93.6875,0.6097560975609756,100.0,100.0,99.0060975609756,74.90396341463415,100.0,100.0,100.0,99.0,99.75,75.0,100.0,100.0,99.75,93.6875,85.71428571428571,17.073170731707318,0.0,85.71428571428571,51.21951219512195,0.0,100.0,59.23344947735191,99.35897212543554,99.35897212543554,73.62443597152142,B
CHAMPAWAT,LOHAGHAT,BANKOO,Pilkhi,54363,29.404412,80.089491,35,135.0,69.0,66.0,135.0,0.0,65.0,70.0,25.0,25.0,0.0,30,1,1,2,0,3,0,0,2,2,1,0,1,4,1,0,0,0,0,2,0,85.71428571428571,2.857142857142857,0.1428571428571429,0.1428571428571429,1,3.0,0.3,0.5,4,29.62962962962963,0.9925925925925926,0.9925925925925926,0.5406349206349206,0.0,1.0,0,1.0,0.25,0.25,85.71428571428571,2.857142857142857,99.85714285714286,62.80952380952382,100.0,100.0,50.0,99.5,87.375,0.7407407407407408,100.0,100.0,99.00740740740741,74.93703703703704,100.0,100.0,100.0,99.0,99.75,75.0,100.0,99.0,99.75,93.4375,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25.0,99.45936507936509,99.45936507936509,67.64679444519503,B
CHAMPAWAT,LOHAGHAT,BANKOO,Banku,54364,29.404224,80.089292,110,340.0,157.0,183.0,47.0,0.0,246.0,94.0,77.0,63.0,14.0,50,21,1,1,0,0,0,1,2,2,1,0,2,3,1,6,50,1,24,2,0,45.45454545454545,19.090909090909093,0.5454545454545454,0.5454545454545454,1,5.0,0.6,1.0,5,14.705882352941176,0.9963235294117648,0.9963235294117648,0.8625334224598931,0.0,1.0,0,1.0,0.5,0.5,45.45454545454545,19.090909090909093,99.45454545454545,54.666666666666664,100.0,100.0,0.0,99.0,74.75,0.3676470588235294,100.0,100.0,99.00367647058823,74.84283088235294,100.0,100.0,100.0,99.0,99.75,50.0,100.0,99.0,99.5,87.125,45.45454545454545,7.0588235294117645,0.0,45.45454545454545,21.176470588235293,0.0,100.0,41.657754010695186,99.13746657754011,99.13746657754011,69.29564217875907,B
CHAMPAWAT,LOHAGHAT,BASAN,Chelkot,54299,29.402692,80.087485,14,30.0,16.0,14.0,0.0,0.0,21.0,9.0,15.0,11.0,4.0,5,0,2,2,3,4,0,0,2,2,2,5,2,4,1,0,0,0,0,2,0,35.714285714285715,0.0,0.6428571428571428,0.6428571428571428,1,3.0,0.3,0.5,4,133.33333333333334,0.9666666666666668,0.9666666666666668,0.6828571428571428,-0.1999999999999999,0.6153846153846155,0,1.0,0.25,0.25,35.714285714285715,0.0,99.35714285714286,45.023809523809526,100.0,100.0,50.0,99.5,87.375,3.3333333333333335,100.0,100.0,99.03333333333333,75.59166666666667,100.0,0.0,100.0,99.38461538461539,74.84615384615384,75.0,100.0,99.0,99.75,93.4375,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25.0,99.31714285714285,99.31714285714285,61.09265637282209,B
CHAMPAWAT,LOHAGHAT,BASAN,Kheti,54300,29.404338,80.084635,6,162.0,80.0,82.0,21.0,0.0,100.0,62.0,102.0,40.0,62.0,2,0,2,2,3,3,0,0,2,2,2,4,2,4,1,0,0,0,0,2,0,33.33333333333333,0.0,0.6666666666666667,0.6666666666666667,1,3.0,0.3,0.5,4,24.69135802469136,0.9938271604938272,0.9938271604938272,0.6981481481481482,-0.2799999999999999,0.4615384615384617,0,1.0,0.25,0.25,33.33333333333333,0.0,99.33333333333333,44.22222222222222,100.0,100.0,50.0,99.5,87.375,0.617283950617284,100.0,100.0,99.00617283950618,74.90586419753086,100.0,20.0,100.0,99.53846153846153,79.88461538461539,75.0,100.0,99.0,99.75,93.4375,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25.0,99.30185185185185,99.30185185185185,61.48152853412623,B
CHAMPAWAT,LOHAGHAT,BASAN,Gauri,54302,29.364657,80.137782,21,88.0,39.0,49.0,0.0,0.0,45.0,43.0,38.0,16.0,22.0,0,0,2,2,4,4,1,0,2,2,2,4,2,4,2,0,0,0,0,2,0,0.0,0.0,1.0,1.0,1,4.0,0.4499999999999999,0.75,5,56.81818181818181,0.9857954545454546,0.9857954545454546,0.8957386363636364,-0.2799999999999999,0.4615384615384617,-1,0.0,0.25,0.25,0.0,0.0,99.0,33.0,100.0,100.0,25.0,99.25,81.0625,1.4204545454545452,100.0,100.0,99.01420454545455,75.10866477272728,100.0,20.0,100.0,99.53846153846153,79.88461538461539,75.0,100.0,100.0,99.75,93.6875,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25.0,99.10426136363637,99.10426136363637,57.878615026612856,C
CHAMPAWAT,LOHAGHAT,BASAN,Basan,54303,29.404887,80.086492,48,162.0,75.0,87.0,0.0,0.0,103.0,59.0,83.0,34.0,49.0,0,0,2,2,4,4,1,0,2,2,2,3,2,4,1,5,37,1,0,2,0,0.0,0.0,1.0,1.0,1,4.0,0.4499999999999999,0.75,5,30.8641975308642,0.992283950617284,0.992283950617284,0.8976851851851853,-0.36,0.3076923076923077,0,1.0,0.25,0.25,0.0,0.0,99.0,33.0,100.0,100.0,25.0,99.25,81.0625,0.7716049382716049,100.0,100.0,99.00771604938272,74.94483024691358,100.0,40.0,100.0,99.6923076923077,84.92307692307692,75.0,100.0,99.0,99.75,93.4375,77.08333333333333,0.0,0.0,77.08333333333333,0.0,0.0,100.0,44.27083333333333,99.10231481481482,99.10231481481482,64.26236535744768,B
